,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
49,1.6629640261332195,0.09320266061982532,0.19756507873535156,0.05592472423586353,791,3,4,sqrt,17,False,"{'n_estimators': 791, 'min_samples_split': 3, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 17, 'bootstrap': False}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
50,1.8839902877807617,0.11263060399102624,0.16483672459920248,0.04305658669391106,791,5,4,sqrt,3,False,"{'n_estimators': 791, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 3, 'bootstrap': False}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
51,0.8732580343882242,0.05178722330762522,0.08261863390604655,0.027406117534871974,322,4,4,auto,1,False,"{'n_estimators': 322, 'min_samples_split': 4, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 1, 'bootstrap': False}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
52,2.0852354367574057,0.053013643757223776,0.1996308167775472,0.03958574354657164,1000,4,2,sqrt,7,False,"{'n_estimators': 1000, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 7, 'bootstrap': False}",1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,0.0
53,1.1286608378092449,0.17773802562827576,0.14121675491333008,0.03958951098663286,531,5,1,auto,20,False,"{'n_estimators': 531, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 20, 'bootstrap': False}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
54,2.110827366511027,0.039374385114008904,0.12450464566548665,0.0168216909861232,791,4,1,sqrt,3,True,"{'n_estimators': 791, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 3, 'bootstrap': True}",1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,0.0
55,0.7343962987263998,0.04437703926332798,0.1053927739461263,0.008890653801690795,322,5,1,auto,13,False,"{'n_estimators': 322, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 13, 'bootstrap': False}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
56,1.7117055257161458,0.0932404819539468,0.11154874165852864,0.033071622035062906,635,3,1,sqrt,13,True,"{'n_estimators': 635, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 13, 'bootstrap': True}",1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,0.0
57,0.9880979855855306,0.15248058857605118,0.12999590237935385,0.03929363914430788,374,5,1,auto,,False,"{'n_estimators': 374, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': None, 'bootstrap': False}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
58,0.9563329219818115,0.10212064999917425,0.07086340586344402,0.010140967401961049,270,5,2,auto,7,True,"{'n_estimators': 270, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 7, 'bootstrap': True}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
59,0.5113439559936523,0.02774777331486245,0.05005653699239095,0.007739201848167688,166,3,2,auto,17,True,"{'n_estimators': 166, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 17, 'bootstrap': True}",1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,0.0
60,2.0742367108662925,0.020205943307630456,0.16128993034362793,0.01400954508699334,791,3,2,sqrt,9,False,"{'n_estimators': 791, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 9, 'bootstrap': False}",1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,0.0
61,1.8366125424702961,0.06705464959422502,0.12572463353474936,0.00574490571874317,687,3,4,auto,13,True,"{'n_estimators': 687, 'min_samples_split': 3, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 13, 'bootstrap': True}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
62,0.1907950242360433,0.03279784117956129,0.013658364613850912,0.001676565984322146,62,5,1,auto,5,True,"{'n_estimators': 62, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 5, 'bootstrap': True}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
63,0.46651577949523926,0.11414912522495035,0.03510236740112305,0.00886369567802004,166,2,1,auto,17,True,"{'n_estimators': 166, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 17, 'bootstrap': True}",1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,0.0
64,0.9999581178029379,0.14494685779355598,0.11819020907084148,0.029363980910372414,478,5,1,sqrt,11,False,"{'n_estimators': 478, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 11, 'bootstrap': False}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
65,1.4078117211659749,0.06908611582859527,0.10073153177897136,0.007768664799125534,635,2,2,auto,20,False,"{'n_estimators': 635, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 20, 'bootstrap': False}",1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,0.0
66,1.5900826454162598,0.23288003621052072,0.2117757797241211,0.01968323604778127,687,5,2,auto,7,False,"{'n_estimators': 687, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 7, 'bootstrap': False}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
67,2.5089760621388755,0.08477743980146754,0.22927395502726236,0.04564879607376671,791,5,2,sqrt,1,False,"{'n_estimators': 791, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 1, 'bootstrap': False}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
68,0.2149318059285482,0.055250227913011006,0.05635150273640951,0.06485754459260616,62,2,4,auto,1,True,"{'n_estimators': 62, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 1, 'bootstrap': True}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
69,2.491711378097534,0.17593047658217426,0.1596815586090088,0.022736941909011064,895,4,4,sqrt,17,True,"{'n_estimators': 895, 'min_samples_split': 4, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 17, 'bootstrap': True}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
70,1.5752567450205486,0.23610634430985095,0.08554752667744954,0.005383847619943916,687,2,2,auto,,False,"{'n_estimators': 687, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': None, 'bootstrap': False}",1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,0.0
71,1.7277004718780518,0.08793965902074534,0.13842304547627768,0.028763722063623362,791,3,1,auto,5,True,"{'n_estimators': 791, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 5, 'bootstrap': True}",1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,0.0
72,1.0012745062510173,0.1247663734206501,0.0920866330464681,0.015154463588523794,478,3,4,sqrt,9,False,"{'n_estimators': 478, 'min_samples_split': 3, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 9, 'bootstrap': False}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
73,0.7753948370615641,0.12206598293652167,0.05863499641418457,0.004420354926357494,374,3,2,sqrt,17,False,"{'n_estimators': 374, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 17, 'bootstrap': False}",1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,0.0
74,1.7663904825846355,0.053582198069159405,0.1233372688293457,0.026378801532007404,843,4,1,auto,5,True,"{'n_estimators': 843, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 5, 'bootstrap': True}",1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,0.0
75,0.7766597270965576,0.2007116903022818,0.07579755783081055,0.02327617735878498,478,3,4,auto,11,False,"{'n_estimators': 478, 'min_samples_split': 3, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 11, 'bootstrap': False}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
76,1.6319700876871746,0.04157259574375763,0.14261929194132486,0.012641794612366399,1000,3,4,auto,5,False,"{'n_estimators': 1000, 'min_samples_split': 3, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 5, 'bootstrap': False}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
77,0.9240361054738363,0.15346591825952993,0.08029365539550781,0.015862309488069017,635,4,4,auto,11,False,"{'n_estimators': 635, 'min_samples_split': 4, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 11, 'bootstrap': False}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
78,0.20977258682250977,0.004485223009130427,0.021940867106119793,0.0024423041618266,166,5,2,auto,7,False,"{'n_estimators': 166, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 7, 'bootstrap': False}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
79,1.3999602794647217,0.021693444156971366,0.11502742767333984,0.0052993434429371,843,5,4,auto,11,False,"{'n_estimators': 843, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 11, 'bootstrap': False}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
80,0.7210840384165446,0.1567390474614177,0.06149744987487793,0.009435745281883127,478,4,2,sqrt,13,False,"{'n_estimators': 478, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 13, 'bootstrap': False}",1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,0.0
81,1.7808711528778076,0.04597022518355232,0.1343975861867269,0.00796620051224649,947,5,2,sqrt,3,True,"{'n_estimators': 947, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 3, 'bootstrap': True}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
82,0.6702146530151367,0.07061560655206801,0.09010640780131023,0.024881033466276577,426,5,2,auto,17,False,"{'n_estimators': 426, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 17, 'bootstrap': False}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
83,0.7924218972524008,0.14430916461480428,0.0926364262898763,0.02519960342370337,374,2,2,auto,,True,"{'n_estimators': 374, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': None, 'bootstrap': True}",1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,0.0
84,2.224912166595459,0.08404538612514824,0.4268731276194255,0.07848987679820493,1000,4,1,auto,,True,"{'n_estimators': 1000, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': None, 'bootstrap': True}",1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,0.0
85,1.3369448979695637,0.33024134935759986,0.1291517416636149,0.028590633972914004,583,2,2,auto,5,False,"{'n_estimators': 583, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 5, 'bootstrap': False}",1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,0.0
86,1.395381212234497,0.1348361069519592,0.1526176929473877,0.05965943048771515,583,2,4,sqrt,13,False,"{'n_estimators': 583, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 13, 'bootstrap': False}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
87,0.5399979750315348,0.045845165383297824,0.03291161855061849,0.009176883748960687,218,4,1,auto,15,False,"{'n_estimators': 218, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 15, 'bootstrap': False}",1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,0.0
88,0.681898276011149,0.0342302171095926,0.09873692194620769,0.01800728006106388,426,2,1,auto,9,False,"{'n_estimators': 426, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 9, 'bootstrap': False}",1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,0.0
89,1.6403440634409587,0.08718577855871121,0.09408195813496907,0.003849036916927462,843,5,4,sqrt,,True,"{'n_estimators': 843, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': True}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
90,0.24556525548299155,0.04431506916751239,0.015292882919311523,0.0018807610586210155,114,5,2,auto,9,True,"{'n_estimators': 114, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 9, 'bootstrap': True}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
91,0.33011746406555176,0.019078955856536902,0.0405583381652832,0.019294000150183028,218,5,1,auto,1,True,"{'n_estimators': 218, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 1, 'bootstrap': True}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
92,0.743013858795166,0.1801678703267869,0.09441471099853516,0.021020867782503092,322,2,2,sqrt,11,False,"{'n_estimators': 322, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 11, 'bootstrap': False}",1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,0.0
93,0.8763449986775717,0.17305763187984194,0.06283211708068848,0.00723812541937512,426,2,4,auto,11,True,"{'n_estimators': 426, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 11, 'bootstrap': True}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
94,0.24984661738077799,0.03571880313364456,0.019281307856241863,0.001695591189946098,166,3,4,auto,1,False,"{'n_estimators': 166, 'min_samples_split': 3, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 1, 'bootstrap': False}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
95,0.7849305470784506,0.1343801339190167,0.12534093856811523,0.021524587422226755,374,3,2,auto,9,True,"{'n_estimators': 374, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 9, 'bootstrap': True}",1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,0.0
96,1.9446806112925212,0.11558846107986896,0.18636043866475424,0.08305758306630673,791,4,1,sqrt,11,True,"{'n_estimators': 791, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 11, 'bootstrap': True}",1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,0.0
97,1.0433430671691895,0.19226468848567635,0.09225869178771973,0.03851801429025193,374,2,2,auto,20,False,"{'n_estimators': 374, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 20, 'bootstrap': False}",1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,0.0
98,1.888794978459676,0.062413073304891174,0.19581055641174316,0.004017070412243763,947,4,4,sqrt,,True,"{'n_estimators': 947, 'min_samples_split': 4, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': True}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
99,1.9343756039937336,0.197864784033379,0.24002528190612793,0.030818931986805017,947,2,2,sqrt,1,False,"{'n_estimators': 947, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 1, 'bootstrap': False}",1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,0.0
